INFO - 07:23:04: collecting all words and their counts
INFO - 07:23:04: PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
INFO - 08:53:16: Word2Vec lifecycle event {'msg': 'training model with 32 workers on 266800 vocabulary and 100 features, using sg=0 hs=0 sample=0.001 negative=5 window=5 shrink_windows=True', 'datetime': '2025-10-02T08:53:16.958185', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'train'}
INFO - 08:53:17: EPOCH 0 - PROGRESS: at 0.97% examples, 1882452 words/s, in_qsize 59, out_qsize 4
INFO - 08:53:18: EPOCH 0 - PROGRESS: at 1.99% examples, 1936263 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:20: EPOCH 0 - PROGRESS: at 3.06% examples, 1957871 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:21: EPOCH 0 - PROGRESS: at 4.06% examples, 1961782 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:22: EPOCH 0 - PROGRESS: at 5.05% examples, 1975592 words/s, in_qsize 59, out_qsize 4
INFO - 08:53:23: EPOCH 0 - PROGRESS: at 6.09% examples, 1981328 words/s, in_qsize 62, out_qsize 1
INFO - 08:53:24: EPOCH 0 - PROGRESS: at 7.13% examples, 1979957 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:25: EPOCH 0 - PROGRESS: at 8.20% examples, 1991130 words/s, in_qsize 62, out_qsize 1
INFO - 08:53:26: EPOCH 0 - PROGRESS: at 9.18% examples, 1986994 words/s, in_qsize 60, out_qsize 3
INFO - 08:53:27: EPOCH 0 - PROGRESS: at 10.14% examples, 1978137 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:28: EPOCH 0 - PROGRESS: at 11.18% examples, 1978664 words/s, in_qsize 56, out_qsize 7
INFO - 08:53:29: EPOCH 0 - PROGRESS: at 12.20% examples, 1988335 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:30: EPOCH 0 - PROGRESS: at 13.18% examples, 1983913 words/s, in_qsize 60, out_qsize 3
INFO - 08:53:31: EPOCH 0 - PROGRESS: at 14.19% examples, 1985140 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:32: EPOCH 0 - PROGRESS: at 15.18% examples, 1980692 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:33: EPOCH 0 - PROGRESS: at 16.20% examples, 1983083 words/s, in_qsize 60, out_qsize 3
INFO - 08:53:34: EPOCH 0 - PROGRESS: at 17.20% examples, 1982459 words/s, in_qsize 64, out_qsize 0
INFO - 08:53:35: EPOCH 0 - PROGRESS: at 18.24% examples, 1983128 words/s, in_qsize 61, out_qsize 2
INFO - 08:53:36: EPOCH 0 - PROGRESS: at 19.25% examples, 1982267 words/s, in_qsize 64, out_qsize 0
INFO - 08:53:37: EPOCH 0 - PROGRESS: at 20.26% examples, 1982583 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:38: EPOCH 0 - PROGRESS: at 21.29% examples, 1983826 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:39: EPOCH 0 - PROGRESS: at 22.26% examples, 1983677 words/s, in_qsize 64, out_qsize 0
INFO - 08:53:40: EPOCH 0 - PROGRESS: at 23.22% examples, 1983541 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:41: EPOCH 0 - PROGRESS: at 24.26% examples, 1980914 words/s, in_qsize 64, out_qsize 1
INFO - 08:53:42: EPOCH 0 - PROGRESS: at 25.27% examples, 1982376 words/s, in_qsize 60, out_qsize 3
INFO - 08:53:43: EPOCH 0 - PROGRESS: at 26.30% examples, 1985290 words/s, in_qsize 58, out_qsize 5
INFO - 08:53:44: EPOCH 0 - PROGRESS: at 27.33% examples, 1985891 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:45: EPOCH 0 - PROGRESS: at 28.36% examples, 1985826 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:46: EPOCH 0 - PROGRESS: at 29.36% examples, 1983675 words/s, in_qsize 61, out_qsize 2
INFO - 08:53:47: EPOCH 0 - PROGRESS: at 30.33% examples, 1982958 words/s, in_qsize 61, out_qsize 2
INFO - 08:53:48: EPOCH 0 - PROGRESS: at 31.39% examples, 1985598 words/s, in_qsize 61, out_qsize 2
INFO - 08:53:49: EPOCH 0 - PROGRESS: at 32.33% examples, 1985651 words/s, in_qsize 64, out_qsize 0
INFO - 08:53:50: EPOCH 0 - PROGRESS: at 33.33% examples, 1985599 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:51: EPOCH 0 - PROGRESS: at 34.33% examples, 1985784 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:52: EPOCH 0 - PROGRESS: at 35.23% examples, 1982179 words/s, in_qsize 62, out_qsize 1
INFO - 08:53:53: EPOCH 0 - PROGRESS: at 36.27% examples, 1983052 words/s, in_qsize 61, out_qsize 2
INFO - 08:53:54: EPOCH 0 - PROGRESS: at 37.28% examples, 1983970 words/s, in_qsize 62, out_qsize 1
INFO - 08:53:55: EPOCH 0 - PROGRESS: at 38.29% examples, 1984837 words/s, in_qsize 62, out_qsize 1
INFO - 08:53:56: EPOCH 0 - PROGRESS: at 39.31% examples, 1984833 words/s, in_qsize 63, out_qsize 0
INFO - 08:53:57: EPOCH 0 - PROGRESS: at 40.24% examples, 1981317 words/s, in_qsize 62, out_qsize 2
INFO - 08:53:58: EPOCH 0 - PROGRESS: at 41.26% examples, 1983097 words/s, in_qsize 57, out_qsize 6
INFO - 08:53:59: EPOCH 0 - PROGRESS: at 42.23% examples, 1983360 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:00: EPOCH 0 - PROGRESS: at 43.22% examples, 1983371 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:01: EPOCH 0 - PROGRESS: at 44.19% examples, 1981144 words/s, in_qsize 64, out_qsize 5
INFO - 08:54:02: EPOCH 0 - PROGRESS: at 45.21% examples, 1981480 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:03: EPOCH 0 - PROGRESS: at 46.24% examples, 1982628 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:04: EPOCH 0 - PROGRESS: at 47.28% examples, 1983794 words/s, in_qsize 58, out_qsize 5
INFO - 08:54:05: EPOCH 0 - PROGRESS: at 48.27% examples, 1982571 words/s, in_qsize 59, out_qsize 4
INFO - 08:54:06: EPOCH 0 - PROGRESS: at 49.24% examples, 1981717 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:07: EPOCH 0 - PROGRESS: at 50.25% examples, 1980921 words/s, in_qsize 59, out_qsize 4
INFO - 08:54:08: EPOCH 0 - PROGRESS: at 51.31% examples, 1982445 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:09: EPOCH 0 - PROGRESS: at 52.31% examples, 1981617 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:10: EPOCH 0 - PROGRESS: at 53.32% examples, 1980729 words/s, in_qsize 59, out_qsize 4
INFO - 08:54:11: EPOCH 0 - PROGRESS: at 54.32% examples, 1980884 words/s, in_qsize 58, out_qsize 5
INFO - 08:54:12: EPOCH 0 - PROGRESS: at 55.29% examples, 1980159 words/s, in_qsize 58, out_qsize 5
INFO - 08:54:13: EPOCH 0 - PROGRESS: at 56.31% examples, 1980474 words/s, in_qsize 58, out_qsize 5
INFO - 08:54:14: EPOCH 0 - PROGRESS: at 57.34% examples, 1980428 words/s, in_qsize 64, out_qsize 2
INFO - 08:54:15: EPOCH 0 - PROGRESS: at 58.30% examples, 1978949 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:16: EPOCH 0 - PROGRESS: at 59.29% examples, 1979183 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:17: EPOCH 0 - PROGRESS: at 60.28% examples, 1978787 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:18: EPOCH 0 - PROGRESS: at 61.33% examples, 1979672 words/s, in_qsize 57, out_qsize 6
INFO - 08:54:19: EPOCH 0 - PROGRESS: at 62.39% examples, 1980640 words/s, in_qsize 61, out_qsize 2
INFO - 08:54:20: EPOCH 0 - PROGRESS: at 63.38% examples, 1979811 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:21: EPOCH 0 - PROGRESS: at 64.40% examples, 1979431 words/s, in_qsize 60, out_qsize 3
INFO - 08:54:22: EPOCH 0 - PROGRESS: at 65.42% examples, 1979548 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:23: EPOCH 0 - PROGRESS: at 66.40% examples, 1979628 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:24: EPOCH 0 - PROGRESS: at 67.42% examples, 1980089 words/s, in_qsize 63, out_qsize 5
INFO - 08:54:25: EPOCH 0 - PROGRESS: at 68.43% examples, 1979113 words/s, in_qsize 61, out_qsize 2
INFO - 08:54:26: EPOCH 0 - PROGRESS: at 69.46% examples, 1979183 words/s, in_qsize 59, out_qsize 4
INFO - 08:54:27: EPOCH 0 - PROGRESS: at 70.43% examples, 1978745 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:28: EPOCH 0 - PROGRESS: at 71.44% examples, 1978791 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:29: EPOCH 0 - PROGRESS: at 72.41% examples, 1978230 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:30: EPOCH 0 - PROGRESS: at 73.40% examples, 1978028 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:31: EPOCH 0 - PROGRESS: at 74.44% examples, 1978100 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:32: EPOCH 0 - PROGRESS: at 75.44% examples, 1977543 words/s, in_qsize 60, out_qsize 3
INFO - 08:54:33: EPOCH 0 - PROGRESS: at 76.45% examples, 1977912 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:34: EPOCH 0 - PROGRESS: at 77.46% examples, 1978253 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:35: EPOCH 0 - PROGRESS: at 78.48% examples, 1978114 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:36: EPOCH 0 - PROGRESS: at 79.40% examples, 1976396 words/s, in_qsize 58, out_qsize 5
INFO - 08:54:37: EPOCH 0 - PROGRESS: at 80.43% examples, 1976358 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:38: EPOCH 0 - PROGRESS: at 81.41% examples, 1975089 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:39: EPOCH 0 - PROGRESS: at 82.38% examples, 1975158 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:40: EPOCH 0 - PROGRESS: at 83.33% examples, 1974522 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:41: EPOCH 0 - PROGRESS: at 84.32% examples, 1973649 words/s, in_qsize 64, out_qsize 1
INFO - 08:54:42: EPOCH 0 - PROGRESS: at 85.35% examples, 1974474 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:43: EPOCH 0 - PROGRESS: at 86.36% examples, 1974781 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:45: EPOCH 0 - PROGRESS: at 87.35% examples, 1974370 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:46: EPOCH 0 - PROGRESS: at 88.36% examples, 1974639 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:47: EPOCH 0 - PROGRESS: at 89.29% examples, 1973649 words/s, in_qsize 58, out_qsize 5
INFO - 08:54:48: EPOCH 0 - PROGRESS: at 90.24% examples, 1973953 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:49: EPOCH 0 - PROGRESS: at 91.22% examples, 1974004 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:50: EPOCH 0 - PROGRESS: at 92.26% examples, 1974403 words/s, in_qsize 62, out_qsize 1
INFO - 08:54:51: EPOCH 0 - PROGRESS: at 93.24% examples, 1973665 words/s, in_qsize 60, out_qsize 3
INFO - 08:54:52: EPOCH 0 - PROGRESS: at 94.24% examples, 1973487 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:53: EPOCH 0 - PROGRESS: at 95.22% examples, 1972639 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:54: EPOCH 0 - PROGRESS: at 96.21% examples, 1972719 words/s, in_qsize 59, out_qsize 4
INFO - 08:54:55: EPOCH 0 - PROGRESS: at 97.20% examples, 1972559 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:56: EPOCH 0 - PROGRESS: at 98.21% examples, 1972658 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:57: EPOCH 0 - PROGRESS: at 99.20% examples, 1972579 words/s, in_qsize 63, out_qsize 0
INFO - 08:54:57: EPOCH 0: training on 207140500 raw words (199154838 effective words) took 100.9s, 1973741 effective words/s
INFO - 08:54:57: Word2Vec lifecycle event {'msg': 'training on 207140500 raw words (199154838 effective words) took 100.9s, 1973353 effective words/s', 'datetime': '2025-10-02T08:54:57.880255', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'train'}
INFO - 08:54:57: Word2Vec lifecycle event {'params': 'Word2Vec<vocab=266800, vector_size=100, alpha=0.025>', 'datetime': '2025-10-02T08:54:57.880552', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'created'}
INFO - 08:55:28: Word2Vec lifecycle event {'fname_or_handle': 'wiki_sample_10_prcnt_model', 'separately': 'None', 'sep_limit': 10485760, 'ignore': frozenset(), 'datetime': '2025-10-02T08:55:28.300066', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'saving'}
INFO - 08:55:28: storing np array 'vectors' to wiki_sample_10_prcnt_model.wv.vectors.npy
INFO - 08:55:29: storing np array 'syn1neg' to wiki_sample_10_prcnt_model.syn1neg.npy
INFO - 08:55:30: not storing attribute cum_table
INFO - 08:55:30: saved wiki_sample_10_prcnt_model
INFO - 08:56:11: loading Word2Vec object from wiki_sample_10_prcnt_model
INFO - 08:56:11: loading wv recursively from wiki_sample_10_prcnt_model.wv.* with mmap=None
INFO - 08:56:11: loading vectors from wiki_sample_10_prcnt_model.wv.vectors.npy with mmap=None
INFO - 08:56:11: loading syn1neg from wiki_sample_10_prcnt_model.syn1neg.npy with mmap=None
INFO - 08:56:11: setting ignored attribute cum_table to None
INFO - 08:56:13: Word2Vec lifecycle event {'fname': 'wiki_sample_10_prcnt_model', 'datetime': '2025-10-02T08:56:13.465931', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'loaded'}
INFO - 09:02:16: collecting all words and their counts
INFO - 09:02:16: PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
INFO - 09:02:16: PROGRESS: at sentence #10000, processed 3646001 words, keeping 221975 word types
INFO - 09:02:17: PROGRESS: at sentence #20000, processed 7267236 words, keeping 345965 word types
INFO - 09:02:17: PROGRESS: at sentence #30000, processed 11056819 words, keeping 459360 word types
INFO - 09:02:18: PROGRESS: at sentence #40000, processed 14744713 words, keeping 548415 word types
INFO - 09:02:18: PROGRESS: at sentence #50000, processed 18384445 words, keeping 629131 word types
INFO - 09:02:19: PROGRESS: at sentence #60000, processed 22147429 words, keeping 710581 word types
INFO - 09:02:19: PROGRESS: at sentence #70000, processed 25861501 words, keeping 780609 word types
INFO - 09:02:19: PROGRESS: at sentence #80000, processed 29587886 words, keeping 848132 word types
INFO - 09:02:20: PROGRESS: at sentence #90000, processed 33252090 words, keeping 916448 word types
INFO - 09:02:20: PROGRESS: at sentence #100000, processed 36869844 words, keeping 974846 word types
INFO - 09:02:21: PROGRESS: at sentence #110000, processed 40476743 words, keeping 1034353 word types
INFO - 09:02:21: PROGRESS: at sentence #120000, processed 44168911 words, keeping 1093310 word types
INFO - 09:02:22: PROGRESS: at sentence #130000, processed 48045528 words, keeping 1151010 word types
INFO - 09:02:22: PROGRESS: at sentence #140000, processed 51706839 words, keeping 1203504 word types
INFO - 09:02:23: PROGRESS: at sentence #150000, processed 55367012 words, keeping 1255964 word types
INFO - 09:02:23: PROGRESS: at sentence #160000, processed 58998698 words, keeping 1305047 word types
INFO - 09:02:24: PROGRESS: at sentence #170000, processed 62816680 words, keeping 1359276 word types
INFO - 09:02:24: PROGRESS: at sentence #180000, processed 66640515 words, keeping 1411069 word types
INFO - 09:02:25: PROGRESS: at sentence #190000, processed 70416074 words, keeping 1460564 word types
INFO - 09:02:25: PROGRESS: at sentence #200000, processed 74145062 words, keeping 1511456 word types
INFO - 09:02:26: PROGRESS: at sentence #210000, processed 77826323 words, keeping 1554190 word types
INFO - 09:02:26: PROGRESS: at sentence #220000, processed 81533011 words, keeping 1602959 word types
INFO - 09:02:27: PROGRESS: at sentence #230000, processed 85305959 words, keeping 1649612 word types
INFO - 09:02:27: PROGRESS: at sentence #240000, processed 89158611 words, keeping 1695595 word types
INFO - 09:02:28: PROGRESS: at sentence #250000, processed 92798459 words, keeping 1738805 word types
INFO - 09:02:28: PROGRESS: at sentence #260000, processed 96552231 words, keeping 1780449 word types
INFO - 09:02:28: PROGRESS: at sentence #270000, processed 100276346 words, keeping 1819200 word types
INFO - 09:02:29: collected 1854329 word types from a corpus of 103612648 raw words and 278948 sentences
INFO - 09:02:29: Creating a fresh vocabulary
INFO - 09:02:29: Word2Vec lifecycle event {'msg': 'effective_min_count=20 retains 169247 unique words (9.13% of original 1854329, drops 1685082)', 'datetime': '2025-10-02T09:02:29.988621', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'prepare_vocab'}
INFO - 09:02:29: Word2Vec lifecycle event {'msg': 'effective_min_count=20 leaves 98880841 word corpus (95.43% of original 103612648, drops 4731807)', 'datetime': '2025-10-02T09:02:29.988761', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'prepare_vocab'}
INFO - 09:02:30: deleting the raw counts dictionary of 1854329 items
INFO - 09:02:30: sample=0.001 downsamples 3 most-common words
INFO - 09:02:30: Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 98793126.31149197 word corpus (99.9%% of prior 98880841)', 'datetime': '2025-10-02T09:02:30.545124', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'prepare_vocab'}
INFO - 09:02:31: estimated required memory for 169247 words and 100 dimensions: 220021100 bytes
INFO - 09:02:31: resetting layer weights
INFO - 09:02:31: Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2025-10-02T09:02:31.590771', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'build_vocab'}
INFO - 09:02:31: Word2Vec lifecycle event {'msg': 'training model with 32 workers on 169247 vocabulary and 100 features, using sg=0 hs=0 sample=0.001 negative=5 window=5 shrink_windows=True', 'datetime': '2025-10-02T09:02:31.590941', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'train'}
INFO - 09:02:32: EPOCH 0 - PROGRESS: at 2.00% examples, 1914967 words/s, in_qsize 62, out_qsize 1
INFO - 09:02:33: EPOCH 0 - PROGRESS: at 4.06% examples, 1955748 words/s, in_qsize 59, out_qsize 4
INFO - 09:02:34: EPOCH 0 - PROGRESS: at 6.30% examples, 1969607 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:35: EPOCH 0 - PROGRESS: at 8.32% examples, 1975565 words/s, in_qsize 62, out_qsize 1
INFO - 09:02:36: EPOCH 0 - PROGRESS: at 10.41% examples, 1995711 words/s, in_qsize 63, out_qsize 6
INFO - 09:02:37: EPOCH 0 - PROGRESS: at 12.46% examples, 1999703 words/s, in_qsize 60, out_qsize 3
INFO - 09:02:38: EPOCH 0 - PROGRESS: at 14.61% examples, 2011859 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:39: EPOCH 0 - PROGRESS: at 16.70% examples, 2006722 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:40: EPOCH 0 - PROGRESS: at 18.71% examples, 2005121 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:41: EPOCH 0 - PROGRESS: at 20.74% examples, 2001924 words/s, in_qsize 64, out_qsize 0
INFO - 09:02:42: EPOCH 0 - PROGRESS: at 22.83% examples, 2006190 words/s, in_qsize 58, out_qsize 5
INFO - 09:02:43: EPOCH 0 - PROGRESS: at 24.90% examples, 2008656 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:44: EPOCH 0 - PROGRESS: at 26.90% examples, 2005944 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:45: EPOCH 0 - PROGRESS: at 28.90% examples, 2000342 words/s, in_qsize 59, out_qsize 4
INFO - 09:02:46: EPOCH 0 - PROGRESS: at 30.95% examples, 1997869 words/s, in_qsize 59, out_qsize 4
INFO - 09:02:47: EPOCH 0 - PROGRESS: at 33.18% examples, 2007481 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:48: EPOCH 0 - PROGRESS: at 35.28% examples, 2008261 words/s, in_qsize 60, out_qsize 3
INFO - 09:02:49: EPOCH 0 - PROGRESS: at 37.35% examples, 2004610 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:50: EPOCH 0 - PROGRESS: at 39.42% examples, 2003327 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:51: EPOCH 0 - PROGRESS: at 41.50% examples, 2006347 words/s, in_qsize 59, out_qsize 4
INFO - 09:02:52: EPOCH 0 - PROGRESS: at 43.60% examples, 2009140 words/s, in_qsize 62, out_qsize 1
INFO - 09:02:53: EPOCH 0 - PROGRESS: at 45.53% examples, 2009107 words/s, in_qsize 61, out_qsize 2
INFO - 09:02:54: EPOCH 0 - PROGRESS: at 47.58% examples, 2009873 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:55: EPOCH 0 - PROGRESS: at 49.53% examples, 2004164 words/s, in_qsize 64, out_qsize 4
INFO - 09:02:56: EPOCH 0 - PROGRESS: at 51.57% examples, 2003522 words/s, in_qsize 58, out_qsize 5
INFO - 09:02:57: EPOCH 0 - PROGRESS: at 53.73% examples, 2005483 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:58: EPOCH 0 - PROGRESS: at 55.77% examples, 2006487 words/s, in_qsize 63, out_qsize 0
INFO - 09:02:59: EPOCH 0 - PROGRESS: at 57.83% examples, 2004430 words/s, in_qsize 63, out_qsize 0
INFO - 09:03:00: EPOCH 0 - PROGRESS: at 59.82% examples, 2003398 words/s, in_qsize 63, out_qsize 0
INFO - 09:03:01: EPOCH 0 - PROGRESS: at 61.83% examples, 2004218 words/s, in_qsize 60, out_qsize 3
INFO - 09:03:03: EPOCH 0 - PROGRESS: at 63.97% examples, 2005703 words/s, in_qsize 62, out_qsize 1
INFO - 09:03:04: EPOCH 0 - PROGRESS: at 65.84% examples, 2004000 words/s, in_qsize 62, out_qsize 1
INFO - 09:03:05: EPOCH 0 - PROGRESS: at 67.86% examples, 2003829 words/s, in_qsize 60, out_qsize 3
INFO - 09:03:06: EPOCH 0 - PROGRESS: at 69.86% examples, 2002874 words/s, in_qsize 59, out_qsize 4
INFO - 09:03:07: EPOCH 0 - PROGRESS: at 72.00% examples, 2003992 words/s, in_qsize 63, out_qsize 0
INFO - 09:03:08: EPOCH 0 - PROGRESS: at 74.11% examples, 2004992 words/s, in_qsize 63, out_qsize 0
INFO - 09:03:09: EPOCH 0 - PROGRESS: at 76.10% examples, 2003251 words/s, in_qsize 59, out_qsize 4
INFO - 09:03:10: EPOCH 0 - PROGRESS: at 78.08% examples, 2002369 words/s, in_qsize 61, out_qsize 2
INFO - 09:03:11: EPOCH 0 - PROGRESS: at 80.22% examples, 2002272 words/s, in_qsize 60, out_qsize 3
INFO - 09:03:12: EPOCH 0 - PROGRESS: at 82.26% examples, 2003088 words/s, in_qsize 56, out_qsize 7
INFO - 09:03:13: EPOCH 0 - PROGRESS: at 84.30% examples, 2005274 words/s, in_qsize 61, out_qsize 2
INFO - 09:03:14: EPOCH 0 - PROGRESS: at 86.34% examples, 2005391 words/s, in_qsize 64, out_qsize 9
INFO - 09:03:15: EPOCH 0 - PROGRESS: at 88.47% examples, 2005425 words/s, in_qsize 63, out_qsize 0
INFO - 09:03:16: EPOCH 0 - PROGRESS: at 90.51% examples, 2004488 words/s, in_qsize 58, out_qsize 5
INFO - 09:03:17: EPOCH 0 - PROGRESS: at 92.59% examples, 2004651 words/s, in_qsize 63, out_qsize 0
INFO - 09:03:18: EPOCH 0 - PROGRESS: at 94.70% examples, 2006523 words/s, in_qsize 62, out_qsize 1
INFO - 09:03:19: EPOCH 0 - PROGRESS: at 96.76% examples, 2006530 words/s, in_qsize 62, out_qsize 1
INFO - 09:03:20: EPOCH 0 - PROGRESS: at 98.83% examples, 2007666 words/s, in_qsize 61, out_qsize 2
INFO - 09:03:20: EPOCH 0: training on 103612648 raw words (98527316 effective words) took 49.1s, 2008091 effective words/s
INFO - 09:03:20: Word2Vec lifecycle event {'msg': 'training on 103612648 raw words (98527316 effective words) took 49.2s, 2002316 effective words/s', 'datetime': '2025-10-02T09:03:20.797671', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'train'}
INFO - 09:03:20: Word2Vec lifecycle event {'params': 'Word2Vec<vocab=169247, vector_size=100, alpha=0.025>', 'datetime': '2025-10-02T09:03:20.797996', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'created'}
INFO - 09:03:20: Word2Vec lifecycle event {'fname_or_handle': 'wiki_sample_5_prcnt_model', 'separately': 'None', 'sep_limit': 10485760, 'ignore': frozenset(), 'datetime': '2025-10-02T09:03:20.814284', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'saving'}
INFO - 09:03:20: storing np array 'vectors' to wiki_sample_5_prcnt_model.wv.vectors.npy
INFO - 09:03:21: storing np array 'syn1neg' to wiki_sample_5_prcnt_model.syn1neg.npy
INFO - 09:03:22: not storing attribute cum_table
INFO - 09:03:22: saved wiki_sample_5_prcnt_model
INFO - 09:03:22: loading Word2Vec object from wiki_sample_5_prcnt_model
INFO - 09:03:22: loading wv recursively from wiki_sample_5_prcnt_model.wv.* with mmap=None
INFO - 09:03:22: loading vectors from wiki_sample_5_prcnt_model.wv.vectors.npy with mmap=None
INFO - 09:03:22: loading syn1neg from wiki_sample_5_prcnt_model.syn1neg.npy with mmap=None
INFO - 09:03:22: setting ignored attribute cum_table to None
